no;nearc2;nearc4;educ;age;fatheduc;motheduc;weight;momdad14;sinmom14;step14;reg661;reg662;reg663;reg664;reg665;reg666;reg667;reg668;reg669;south66;black;smsa;south;smsa66;wage;enroll;KWW;IQ;married;libcrd14;exper;lwage;expersq
2276;0;0;16;28;12;12;390229;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;817;0;49;113;1;0;6;6.7056389;36
2277;1;1;15;25;NA;10;420616;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;770;0;42;111;1;1;4;6.64639;16
2278;1;1;15;27;8;9;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;727;0;38;116;1;1;6;6.5889258;36
2279;1;1;12;24;8;9;378554;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;666;0;25;NA;1;1;6;6.5012898;36
2280;1;1;14;27;NA;12;389410;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;688;0;32;94;1;1;7;6.5337892;49
2281;1;1;14;26;16;13;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;560;1;38;108;6;1;6;6.3279371;36
2282;1;1;16;28;13;14;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;500;0;42;123;1;1;6;6.2146082;36
2283;1;1;14;28;NA;NA;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;670;0;42;NA;6;1;8;6.507277;64
2284;1;1;12;34;9;9;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;962;0;36;NA;1;1;16;6.8690138;256
2285;1;1;16;28;NA;12;389410;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;726;0;38;109;1;1;6;6.5875502;36
2286;1;1;16;33;12;12;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;962;0;36;124;1;1;11;6.8690138;121
2287;1;1;17;33;12;14;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;615;1;42;89;1;1;10;6.4216218;100
2288;1;1;13;32;12;10;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1154;0;35;114;1;0;13;7.0509901;169
2289;1;1;13;29;14;8;508712;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;675;0;35;121;1;1;10;6.5147128;100
2290;1;1;12;26;NA;10;389410;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;422;0;37;103;1;1;8;6.0450048;64
2291;1;1;12;25;12;12;378554;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1063;0;19;96;6;1;7;6.9688511;49
2292;1;1;18;33;15;14;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1175;0;54;117;6;1;9;7.0690241;81
2293;1;1;15;27;12;NA;389410;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;852;1;36;108;1;1;6;6.7475872;36
2294;1;1;12;24;12;NA;378554;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;610;0;24;NA;1;1;6;6.4134588;36
2295;1;1;18;33;12;12;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;423;0;43;NA;1;1;9;6.0473719;81
2296;1;1;12;29;8;12;565236;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1200;0;40;100;1;1;11;7.0900769;121
2297;1;1;14;34;15;10;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1029;0;46;NA;1;1;14;6.9363432;196
2298;1;1;14;28;12;NA;389410;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;550;0;30;104;4;1;8;6.3099179;64
2299;1;1;15;31;12;12;508712;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;801;0;36;91;6;0;10;6.6858611;100
2300;1;1;12;31;NA;11;508712;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;543;0;31;97;1;1;13;6.2971091;169
2301;1;1;9;31;8;11;565236;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;350;0;18;NA;3;1;16;5.857933;256
2302;1;1;14;32;NA;12;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;750;0;33;94;4;1;12;6.6200728;144
2303;1;1;14;34;12;10;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;450;0;36;103;1;1;14;6.1092482;196
2304;1;1;14;24;12;9;420616;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;600;0;26;NA;6;1;4;6.3969302;16
2305;1;1;12;33;7;12;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;855;0;44;101;5;0;15;6.751101;225
2306;1;1;14;26;14;8;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;728;0;30;94;1;0;6;6.590301;36
2307;1;1;12;34;12;11;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;693;0;38;112;4;1;16;6.5410299;256
2308;1;1;10;27;12;12;389410;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1025;0;24;73;4;0;11;6.9324479;121
2309;1;1;14;28;8;8;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1154;1;32;104;1;1;8;7.0509901;64
2310;1;1;16;32;15;18;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;983;0;48;NA;1;1;10;6.8906088;100
2311;1;1;15;34;3;0;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;727;0;34;105;4;0;13;6.5889258;169
2312;1;1;14;34;10;11;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;535;0;38;106;1;1;14;6.2822671;196
2313;1;1;12;25;11;11;378554;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;532;0;39;101;1;1;7;6.2766428;49
2314;1;1;13;26;10;11;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;289;1;28;86;6;1;7;5.6664271;49
2315;1;1;17;26;12;12;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;313;1;36;119;6;1;3;5.7462029;9
2316;1;1;13;24;13;16;378554;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;404;0;24;83;6;1;5;6.0014148;25
2317;1;1;18;30;12;12;508712;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1100;0;43;114;1;1;6;7.0030661;36
2318;1;1;12;27;2;2;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;660;0;36;104;1;1;9;6.49224;81
2319;1;1;12;32;12;12;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;433;0;44;99;1;0;14;6.0707378;196
2320;1;1;17;27;18;16;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;400;1;37;126;5;1;4;5.9914651;16
2321;1;1;15;26;18;13;432678;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;263;0;36;101;6;1;5;5.572154;25
2322;1;1;13;34;12;12;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;400;0;45;NA;1;1;15;5.9914651;225
2323;1;1;16;34;15;18;376407;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;577;0;40;109;1;1;12;6.357842;144
2324;1;1;12;24;13;13;378554;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;433;0;35;110;6;1;6;6.0707378;36
2325;1;1;17;25;18;12;378554;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;470;0;39;104;1;0;2;6.1527328;4
2326;1;1;17;25;12;14;378554;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;255;1;30;118;1;1;2;5.5412641;4
2327;1;1;12;26;12;12;389410;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;625;0;28;NA;1;1;8;6.4377518;64
2328;1;1;13;34;12;NA;418230;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;670;1;48;103;6;1;15;6.507277;225
2329;1;1;12;30;12;12;508712;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1049;0;36;90;1;1;12;6.9555931;144
2330;1;1;17;34;NA;4;418230;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1846;0;49;98;1;1;11;7.5207758;121
2331;1;1;15;33;16;12;418230;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;769;0;46;112;1;1;12;6.6450911;144
2332;1;1;11;34;NA;NA;139101;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;688;0;37;64;1;NA;17;6.5337892;289
2333;1;1;15;24;15;12;379350;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;650;0;25;NA;1;1;3;6.4769731;9
2334;1;1;16;26;13;18;390229;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;479;0;39;128;1;1;4;6.1717;16
2335;1;0;16;24;16;13;440484;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;341;0;40;113;1;1;2;5.831882;4
2336;1;0;14;32;10;12;389423;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;906;0;46;102;1;1;12;6.8090391;144
2337;1;0;12;33;7;8;432693;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;351;0;33;93;5;1;15;5.860786;225
2338;0;0;12;29;8;9;526305;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;775;0;40;92;1;0;11;6.652863;121
2339;0;0;12;26;8;9;402877;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;700;0;35;124;1;0;8;6.5510802;64
2340;0;0;16;26;12;12;402877;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;592;0;39;119;1;1;4;6.3835068;16
2341;0;0;12;24;8;11;391645;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;740;0;25;NA;NA;1;6;6.6066499;36
2342;0;0;12;27;10;8;447641;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;533;0;34;96;1;1;9;6.278522;81
2343;0;0;16;25;18;13;323633;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;417;0;32;110;6;1;3;6.0330858;9
2344;0;0;18;34;12;12;321797;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1394;0;40;118;1;1;10;7.239933;100
2345;0;0;12;34;8;10;321797;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;548;0;42;96;1;1;16;6.3062749;256
2346;0;1;11;24;11;12;323633;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;657;0;27;80;1;1;7;6.4876838;49
2347;0;1;12;25;10;12;323633;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;572;0;39;NA;1;1;7;6.3491392;49
2348;0;1;13;29;NA;12;434907;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;624;0;36;137;1;0;10;6.436151;100
2349;0;1;16;31;15;12;434907;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;442;0;38;113;1;1;9;6.09131;81
2350;0;1;15;27;12;12;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;577;0;41;93;1;1;6;6.357842;36
2351;0;1;13;27;12;12;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;540;0;34;93;1;1;8;6.2915692;64
2352;0;1;15;30;9;12;434907;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;841;0;42;116;6;1;9;6.734591;81
2353;1;0;14;29;NA;8;434907;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;724;1;34;106;6;1;9;6.5847912;81
2354;1;0;13;26;6;11;332914;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;557;1;22;NA;1;1;7;6.3225651;49
2355;1;0;13;24;NA;NA;323633;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;334;1;14;NA;1;1;5;5.811141;25
2356;1;0;15;24;10;14;323633;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;510;0;33;NA;6;1;3;6.2344108;9
2357;1;0;12;31;8;12;526305;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;577;0;31;69;1;0;13;6.357842;169
2358;1;0;12;29;2;6;526305;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;511;0;36;78;1;1;11;6.2363701;121
2359;0;1;15;25;9;7;323633;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;311;1;28;87;1;1;4;5.7397928;16
2360;0;1;12;34;8;8;321797;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;577;0;41;99;1;1;16;6.357842;256
2361;0;1;12;34;NA;12;357552;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;670;0;40;NA;1;1;16;6.507277;256
2362;0;1;12;27;12;16;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;631;0;33;92;1;1;9;6.4473062;81
2363;0;1;16;25;12;16;323633;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;666;0;23;113;4;1;3;6.5012898;9
2364;0;1;14;27;12;12;369904;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;400;0;38;119;1;1;7;5.9914651;49
2365;0;1;11;24;10;16;359592;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;220;0;24;NA;1;1;7;5.3936281;49
2366;0;1;13;30;NA;9;483230;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;577;0;43;NA;1;0;11;6.357842;121
2367;0;1;13;29;NA;12;434907;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;423;0;29;98;4;1;10;6.0473719;100
2368;0;1;16;27;14;16;369904;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;647;0;33;99;1;1;5;6.4723458;25
2369;0;1;15;28;10;12;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;345;1;36;NA;6;1;7;5.843544;49
2370;0;1;16;25;11;14;359592;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;840;0;24;112;6;1;3;6.7334018;9
2371;1;1;15;25;18;12;378554;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;625;0;30;115;1;1;4;6.4377518;16
2372;0;1;9;30;8;NA;565236;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1000;0;26;96;1;1;15;6.9077549;225
2373;1;1;16;31;8;6;124352;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;919;0;41;117;1;1;9;6.8232861;81
2374;1;1;12;31;2;8;124352;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;730;0;38;96;1;1;13;6.5930452;169
2375;1;1;12;24;10;10;109360;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;448;0;26;NA;5;0;6;6.1047931;36
2376;1;1;14;29;12;12;508712;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;483;1;44;75;1;1;9;6.180017;81
2377;0;1;12;25;11;10;378554;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;411;0;46;108;6;1;7;6.0185928;49
2378;0;1;14;30;13;12;508712;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;885;0;46;NA;1;1;10;6.7855878;100
2379;0;0;14;27;10;12;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;350;0;32;NA;NA;1;7;5.857933;49
2380;0;0;17;27;12;16;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;500;0;34;92;1;1;4;6.2146082;16
2381;0;0;15;33;16;16;321797;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;733;0;38;95;1;1;12;6.597146;144
2382;0;0;13;30;12;12;434907;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;459;1;34;88;6;1;11;6.1290498;121
2383;0;0;16;28;12;12;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;721;0;37;106;1;1;6;6.5806389;36
2384;0;0;15;32;8;8;321797;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;699;0;44;95;1;1;11;6.5496511;121
2385;0;0;14;30;9;15;434907;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;785;0;40;94;1;1;10;6.6656842;100
2386;0;0;16;29;12;13;434907;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;925;0;45;105;1;1;7;6.8297939;49
2387;0;0;14;26;12;13;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;449;0;30;115;5;1;6;6.1070228;36
2388;0;0;15;24;14;14;391645;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;325;0;37;117;1;1;3;5.7838249;9
2389;0;0;13;32;13;12;432693;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;683;0;30;NA;1;1;13;6.526495;169
2390;0;0;16;32;18;14;432693;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;522;0;45;NA;1;1;10;6.257668;100
2391;0;0;18;28;18;14;447641;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;470;0;44;93;1;1;4;6.1527328;16
2392;1;0;12;34;8;7;321797;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;541;0;38;115;1;1;16;6.2934189;256
2393;1;0;14;29;13;12;483230;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;852;0;43;NA;1;1;9;6.7475872;81
2394;1;0;12;30;9;12;434907;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;400;0;42;NA;1;1;12;5.9914651;144
2395;1;0;18;27;NA;NA;453117;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;547;0;36;117;6;1;3;6.3044491;9
2396;1;0;16;32;12;14;437985;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;577;0;36;98;6;1;10;6.357842;100
2397;1;0;11;24;13;13;440484;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;300;0;31;NA;1;1;7;5.703783;49
2398;1;0;16;32;NA;12;865385;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1068;0;42;105;1;1;10;6.9735432;100
2399;1;0;12;32;6;7;389423;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;721;0;36;109;1;1;14;6.5806389;196
2400;1;0;17;31;12;11;1169566;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;673;1;42;95;4;1;8;6.511745;64
2401;1;0;17;27;14;12;332914;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;739;0;31;120;1;1;4;6.605298;16
2402;1;0;12;26;8;NA;402877;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1478;0;NA;96;6;0;8;7.2984452;64
2403;0;0;17;27;8;14;402877;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;875;0;40;NA;6;1;4;6.7742238;16
2404;0;0;12;33;8;12;389423;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;900;0;40;NA;1;1;15;6.8023949;225
2405;0;0;13;31;13;12;144695;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;801;0;42;91;1;1;12;6.6858611;144
2406;0;0;13;26;8;12;110762;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;550;0;38;109;1;1;7;6.3099179;49
2407;0;0;10;34;8;9;95192;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;575;0;32;NA;1;0;18;6.3543701;324
2408;0;0;12;27;12;12;98481;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;540;0;38;87;1;1;9;6.2915692;81
2409;0;0;16;32;13;13;437985;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;790;0;34;110;1;1;10;6.6720328;100
2410;0;0;14;28;12;10;453117;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;693;0;28;97;1;1;8;6.5410299;64
2411;0;0;16;26;12;10;453117;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;250;0;30;110;4;1;4;5.521461;16
2412;0;0;17;24;14;13;391645;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;417;1;35;NA;1;1;1;6.0330858;1
2413;0;0;9;32;3;4;486650;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;635;0;29;74;1;0;17;6.4536252;289
2414;0;0;12;32;NA;9;321797;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;413;0;32;95;5;1;14;6.023448;196
2415;0;0;12;25;NA;NA;104719;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;300;0;26;97;1;0;7;5.703783;49
2416;0;0;17;26;18;14;402877;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;567;1;29;NA;1;1;3;6.3403592;9
2417;0;0;16;32;7;12;389423;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;641;0;39;NA;1;0;10;6.4630289;100
2418;0;0;13;29;NA;NA;171004;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;356;0;34;98;1;0;10;5.8749309;100
2419;0;0;12;33;NA;NA;151687;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;400;1;39;105;1;0;15;5.9914651;225
2420;0;0;12;31;12;12;128652;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;413;0;21;85;1;1;13;6.023448;169
2421;0;0;14;33;12;10;321797;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;531;0;42;105;1;0;13;6.2747622;169
2422;0;0;16;29;12;10;526305;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;635;0;39;122;1;0;7;6.4536252;49
2423;0;0;14;27;18;12;402877;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;144;1;36;114;1;1;7;4.9698129;49
2424;0;0;14;31;17;13;526305;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;550;0;36;129;1;0;11;6.3099179;121
2425;0;0;12;32;7;8;107063;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;486;0;33;100;6;1;14;6.1862092;196
2426;0;0;17;31;9;14;526305;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;598;0;40;108;1;1;8;6.3935909;64
2427;0;0;14;26;NA;16;453117;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;462;1;26;NA;1;1;6;6.1355648;36
2428;0;0;16;26;NA;16;453117;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;812;0;32;NA;1;1;4;6.699501;16
2429;0;0;12;25;8;11;391645;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;625;0;22;NA;1;0;7;6.4377518;49
2430;0;0;12;31;3;NA;526305;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1043;0;33;NA;1;0;13;6.9498558;169
2431;0;0;16;27;8;12;447641;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;800;0;38;122;6;1;5;6.6846118;25
2432;0;0;16;27;8;9;402877;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;812;1;36;119;1;1;5;6.699501;25
2433;0;0;17;26;8;8;739808;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;433;0;40;129;6;1;3;6.0707378;9
2434;0;0;17;28;8;8;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;751;0;32;79;1;1;5;6.6214061;25
2435;0;0;14;26;10;12;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;294;0;39;109;6;1;6;5.6835799;36
2436;0;1;12;25;12;12;323633;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;427;0;30;105;1;1;7;6.0567842;49
2437;0;1;12;33;NA;NA;321797;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;700;0;47;90;1;1;15;6.5510802;225
2438;0;1;16;25;12;12;323633;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;284;0;30;NA;1;1;3;5.6489739;9
2439;0;1;14;27;13;14;369904;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;542;1;28;101;1;1;7;6.2952662;49
2440;0;1;12;25;12;12;323633;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;480;0;35;83;1;1;7;6.1737862;49
2441;0;1;16;26;13;14;332914;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;378;0;32;NA;1;1;4;5.9348941;16
2442;0;1;16;30;NA;NA;591935;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;508;0;38;111;1;1;8;6.2304821;64
2443;0;1;12;25;NA;NA;440484;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;500;0;26;NA;1;1;7;6.2146082;49
2444;0;1;12;33;12;8;357552;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;723;0;42;110;1;0;15;6.5834088;225
2445;0;1;12;25;14;14;359592;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;220;0;32;92;6;1;7;5.3936281;49
2446;0;1;15;24;NA;NA;359592;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;475;0;22;NA;5;1;3;6.1633148;9
2447;0;1;13;26;10;10;402877;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1202;0;36;113;1;0;7;7.091742;49
2448;0;1;13;24;12;12;391645;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;400;0;26;115;6;1;5;5.9914651;25
2449;0;1;16;29;12;12;526305;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;601;0;36;109;6;1;7;6.3985949;49
2450;0;1;12;29;12;8;434907;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;481;0;35;114;5;1;11;6.1758671;121
2451;0;1;16;33;7;12;437985;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;700;0;39;110;1;1;11;6.5510802;121
2452;0;1;12;27;10;9;438085;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;769;0;43;102;1;1;9;6.6450911;81
2453;0;1;14;25;10;9;425871;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;529;0;34;118;1;1;5;6.270988;25
2454;0;1;16;30;12;9;545297;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;450;1;37;112;1;0;8;6.1092482;64
2455;0;1;10;34;6;NA;363128;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;563;0;31;86;1;0;18;6.3332801;324
2456;0;1;13;32;7;0;363128;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;649;0;42;114;1;0;13;6.4754329;169
2457;0;1;8;32;9;12;403476;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;470;0;33;NA;1;0;18;6.1527328;324
2458;0;1;16;24;14;12;365200;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;275;0;31;NA;6;1;2;5.6167712;4
2459;0;1;16;33;10;8;363128;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;719;1;40;102;1;1;11;6.5778608;121
2460;0;1;12;33;NA;NA;403476;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1082;0;42;105;1;1;15;6.986567;225
2461;0;1;16;34;6;10;403476;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;673;0;51;83;1;1;12;6.511745;144
